customer_id,snapshot_date,recency_days,purchase_frequency,total_orders,total_sales_value,average_order_value,recent_30_day_orders,recent_30_day_sales,recent_90_day_orders,recent_90_day_sales,historical_customer_age_days,average_days_between_orders,last_purchase_amount,sales_growth_rate,order_frequency_trend,churn_target
f21b3e42-ab75-442f-8649-bca6bf44c9d8,2025-07-26,132,0.0442,1,3017.62,3017.62,0.0,0.0,0.0,0.0,679,0.0,3017.62,0.0,0.0,0
f223cb41-eede-43d3-bafb-311ac6aab7d7,2025-07-26,306,0.0368,1,2833.43,2833.43,0.0,0.0,0.0,0.0,815,0.0,2833.43,0.0,0.0,0
f288b108-b674-41c7-91d6-0f5fdb761b37,2025-07-26,22,0.0874,3,2993.01,997.67,1.0,829.87,2.0,1377.32,1030,80.5,829.87,0.0,0.0,0
f2c6c870-59a5-4df4-8f5a-85d42b868208,2025-07-26,3,0.1206,3,7440.93,2480.31,1.0,1057.81,2.0,6791.02,746,74.5,1057.81,0.0,0.0,0
f311db56-da65-41a9-a889-888c821ca32c,2025-07-26,5,0.2804,6,10400.6,1733.433333,1.0,1349.88,5.0,8293.1,642,24.4,1349.88,-0.641921,-0.6667,1
f3d3da1e-a146-45f1-bea7-4e9b3d5e991e,2025-07-26,91,0.1445,3,8927.58,2975.86,0.0,0.0,0.0,0.0,623,101.0,3337.3,0.0,0.0,0
f5905fb3-1b37-4afd-80b2-3e6bb136b5b1,2025-07-26,83,0.0854,3,9470.02,3156.673333,0.0,0.0,1.0,5491.86,1054,36.0,5491.86,0.0,0.0,1
f5f339bf-3ab5-4a2e-916f-2db044568f67,2025-07-26,1,0.3301,9,14684.29,1631.587778,1.0,1692.56,5.0,7781.87,818,37.5,1692.56,1.529002,0.0,0
f5f5a8ec-4cbe-4541-a494-d455225a8197,2025-07-26,65,0.1503,3,6388.92,2129.64,0.0,0.0,1.0,307.49,599,77.0,307.49,0.0,0.0,0
f6176f19-c718-4746-9808-d110ecf53a50,2025-07-26,31,0.4412,8,19831.21,2478.90125,0.0,0.0,2.0,11203.97,544,32.7143,613.41,-1.0,-1.0,0
f631940b-26c5-4144-a328-f2b93f3b2f7e,2025-07-26,122,0.0685,2,4389.78,2194.89,0.0,0.0,0.0,0.0,876,89.0,306.67,0.0,0.0,0
f6a6bafb-8098-4f2d-ae6d-689b77c84f2b,2025-07-26,23,0.194,3,12966.69,4322.23,1.0,6577.99,1.0,6577.99,464,78.5,6577.99,0.0,0.0,0
f6c06ee2-7826-4de2-af26-9b9143bd5efb,2025-07-26,39,0.1493,3,10537.1,3512.366667,0.0,0.0,1.0,5767.57,603,42.0,5767.57,-1.0,-1.0,0
f7f8a1f5-9b44-44c8-815c-2d04067a6cff,2025-07-26,42,0.0398,1,3575.99,3575.99,0.0,0.0,1.0,3575.99,754,0.0,3575.99,-1.0,-1.0,1
f819f234-f7a8-41f3-8b26-732ac35c4d0b,2025-07-26,57,0.1711,3,3585.61,1195.203333,0.0,0.0,1.0,874.53,526,108.5,874.53,-1.0,-1.0,0
f8435633-4f8d-462d-872a-e6a541d39872,2025-07-26,36,0.2554,9,26828.84,2980.982222,0.0,0.0,2.0,6012.6,1057,25.875,1314.15,-1.0,-1.0,0
f8a3ae68-a437-491d-b88b-abad9164379f,2025-07-26,7,1.0753,20,64836.52,3241.826,4.0,14222.61,9.0,28577.79,558,16.0526,2774.14,3.914448,1.0,0
f993e083-a536-4e9d-9432-b34fc52500a4,2025-07-26,40,0.029,1,5562.93,5562.93,0.0,0.0,1.0,5562.93,1033,0.0,5562.93,-1.0,-1.0,1
fb5d70c0-f7cf-4096-a606-58d8efdd864b,2025-07-26,118,0.0432,1,497.92,497.92,0.0,0.0,0.0,0.0,694,0.0,497.92,0.0,0.0,1
fc625523-78f4-4bf4-920a-ec3d6bf61de9,2025-07-26,2,0.104,3,4540.13,1513.376667,2.0,3112.01,2.0,3112.01,865,77.0,896.87,0.0,0.0,0
fc90d768-4902-4267-aee4-185b5584cee7,2025-07-26,4,0.533,14,25985.22,1856.087143,5.0,12419.11,7.0,13769.34,788,14.1538,3290.95,24.642894,4.0,0
fd071015-793c-469e-bc3a-2f94a20f8f62,2025-07-26,103,0.0698,2,9481.51,4740.755,0.0,0.0,0.0,0.0,860,69.0,4231.25,0.0,0.0,1
fdbf5f6b-5e04-401e-b01c-dadaea29b6bf,2025-07-26,36,0.1184,3,3909.33,1303.11,0.0,0.0,1.0,156.23,760,40.5,156.23,-1.0,-1.0,0
feb9f5f4-bed9-4b39-bb94-062fa9706005,2025-07-26,22,0.4654,11,51688.3,4698.936364,1.0,2911.04,5.0,16031.88,709,27.9,2911.04,-0.711059,-0.6667,0
fec6b81b-c723-45e8-a11f-75a4cb6a1381,2025-07-26,6,0.5718,15,37736.63,2515.775333,4.0,5926.57,5.0,11170.45,787,15.0714,191.74,0.130188,3.0,0
ff29a3b3-fb27-44ad-8dcc-9551fb3c7420,2025-07-26,5,0.9392,17,48285.34,2840.314118,2.0,4421.08,6.0,22673.14,543,19.8125,2667.0,-0.60703,0.0,0
ffb862d5-c41a-4b47-8ccf-b781447c9d8f,2025-07-26,7,0.1716,5,6058.51,1211.702,2.0,1635.13,4.0,4812.16,874,41.25,812.39,-0.485327,0.0,0
ffc7534a-f026-4ccd-94d9-540e6abbb59f,2025-07-26,62,0.0594,1,806.87,806.87,0.0,0.0,1.0,806.87,505,0.0,806.87,0.0,0.0,0
fffb4a19-e27c-48c5-9b1d-d72cf9f00485,2025-07-26,8,0.0519,1,434.28,434.28,1.0,434.28,1.0,434.28,578,0.0,434.28,0.0,0.0,0
008e597a-3a9f-4d40-9452-50852330ae26,2025-08-25,76,0.049,1,1279.3,1279.3,0.0,0.0,1.0,1279.3,612,0.0,1279.3,0.0,0.0,1
00acfd4d-b8a4-441a-b965-3c900cea01a1,2025-08-25,34,0.3053,8,25940.63,3242.57875,0.0,0.0,3.0,3011.82,786,33.0,492.92,-1.0,-1.0,0
01a1b558-e312-42e2-ae36-718f30634861,2025-08-25,160,0.0409,1,3602.18,3602.18,0.0,0.0,0.0,0.0,733,0.0,3602.18,0.0,0.0,1
027e2c71-76f6-44d8-b214-51097fc3e605,2025-08-25,38,0.9454,15,28101.17,1873.411333,0.0,0.0,4.0,7249.82,476,18.6429,2107.5,-1.0,-1.0,0
02cb9a9f-5819-466a-91e5-0f9a44b9fa1f,2025-08-25,52,0.0559,1,5969.41,5969.41,0.0,0.0,1.0,5969.41,537,0.0,5969.41,-1.0,-1.0,0
033361ce-6653-4ee7-bee4-3fdbd06887c9,2025-08-25,206,0.0796,2,4098.96,2049.48,0.0,0.0,0.0,0.0,754,4.0,925.52,0.0,0.0,0
03d535e6-bab9-4699-93ff-729d55e623f0,2025-08-25,34,0.1194,3,3283.87,1094.623333,0.0,0.0,2.0,2684.36,754,92.0,2328.23,-1.0,-1.0,0
0443c1b9-9e56-4bed-b673-1441efe40f38,2025-08-25,26,0.1056,3,5151.14,1717.046667,1.0,4146.07,1.0,4146.07,852,72.5,4146.07,0.0,0.0,0
050980d5-34a4-4416-b487-3ba57e340fdf,2025-08-25,76,0.0653,2,7793.16,3896.58,0.0,0.0,1.0,321.97,919,34.0,321.97,0.0,0.0,0
05f197bf-0bdd-44a5-84bb-1878a08666b6,2025-08-25,27,0.509,17,35931.84,2113.637647,1.0,590.77,7.0,17851.75,1002,15.875,590.77,-0.890051,-0.6667,0
066b0bf5-5f5a-4c95-a709-b1fc1d059f94,2025-08-25,6,0.6,16,46369.01,2898.063125,3.0,3269.33,9.0,26522.32,800,18.8,694.18,0.0,0.0,0
06771e16-c89d-4440-9d23-12b982301e00,2025-08-25,69,0.2118,6,13951.15,2325.191667,0.0,0.0,2.0,7253.26,850,33.2,3419.04,0.0,0.0,0
0833337f-d730-49c9-98d3-adc98d0ffdd5,2025-08-25,102,0.0634,2,2952.69,1476.345,0.0,0.0,0.0,0.0,947,114.0,819.09,0.0,0.0,0
08667cf4-ac3a-45ee-a2ce-c49435d37bd6,2025-08-25,141,0.1282,2,1819.54,909.77,0.0,0.0,0.0,0.0,468,83.0,1065.14,0.0,0.0,1
0915900f-d22e-42b0-8e9e-810e55498a13,2025-08-25,3,0.5976,20,54481.25,2724.0625,4.0,4668.44,8.0,26468.63,1004,14.5263,719.55,-0.322971,1.0,0
091ba1e5-58cf-4e6c-badc-17dbe89dea69,2025-08-25,28,0.5944,19,54474.49,2867.078421,2.0,3283.83,7.0,23174.73,959,18.3333,2171.4,0.0,0.0,0
097828d9-6691-4ec3-9ba8-624b866da2cf,2025-08-25,44,0.1263,2,6047.59,3023.795,0.0,0.0,1.0,5814.8,475,108.0,5814.8,-1.0,-1.0,0
099dc7e9-7010-498d-a042-18b5e023a832,2025-08-25,19,0.1087,2,5797.05,2898.525,1.0,4651.84,2.0,5797.05,552,43.0,4651.84,0.0,0.0,1
09c23830-7cee-4f7c-94cb-8d5486ccf53f,2025-08-25,101,0.1054,3,7553.96,2517.986667,0.0,0.0,0.0,0.0,854,40.0,2187.36,0.0,0.0,1
0b56c7b0-943b-425a-b6dc-6ab9f4e721ae,2025-08-25,90,0.1544,3,4272.74,1424.246667,0.0,0.0,0.0,0.0,583,52.0,499.42,0.0,0.0,1
0b94772b-0571-4308-92cc-ac6baf2ac02b,2025-08-25,30,0.358,10,36695.72,3669.572,0.0,0.0,4.0,13854.94,838,30.3333,1133.2,-1.0,-1.0,0
0c75c934-71c3-45ff-9de2-91babfa75c3f,2025-08-25,0,0.2815,7,22847.69,3263.955714,2.0,2867.19,2.0,2867.19,746,34.3333,2165.56,0.0,0.0,0
0c9d8d71-baa9-4ddf-936f-0c9137dc6dc6,2025-08-25,24,0.0907,3,6190.47,2063.49,1.0,1692.56,2.0,5778.48,992,90.0,1692.56,-0.585758,0.0,0
0d0e2d20-27bb-4c93-9f8f-b7710b37194a,2025-08-25,15,0.3119,10,44889.15,4488.915,1.0,5835.22,4.0,8366.77,962,30.5556,5835.22,1.623679,-0.5,0
0d5cae3a-3f1a-4ef0-b794-ba9364aaff19,2025-08-25,94,0.0844,2,4392.51,2196.255,0.0,0.0,0.0,0.0,711,53.0,2415.13,0.0,0.0,0
0e76c917-2eca-40e2-9cbd-346ac241a7fa,2025-08-25,30,0.1032,3,4429.59,1476.53,0.0,0.0,2.0,3365.24,872,34.5,2091.06,-1.0,-1.0,0
0e79db9e-6873-435b-b29c-9f8be3977517,2025-08-25,1,0.1181,4,13203.99,3300.9975,1.0,5262.39,1.0,5262.39,1016,67.3333,5262.39,0.0,0.0,1
0e83066e-d18a-4165-9e12-fbcb5945fbb6,2025-08-25,2,0.1163,3,6591.39,2197.13,1.0,1041.26,2.0,2565.14,774,85.5,1041.26,-0.316705,0.0,0
108df563-ddcd-4802-83f7-6f5da40664d0,2025-08-25,40,0.0849,2,1409.95,704.975,0.0,0.0,1.0,269.98,707,111.0,269.98,-1.0,-1.0,0
10cb2e84-0bd1-4b29-8db3-06ae3488789d,2025-08-25,14,0.3896,7,23604.18,3372.025714,1.0,1053.75,2.0,4322.48,539,55.0,1053.75,-0.677627,0.0,0
113fc32a-23b9-4b41-82f4-df6c2b1ae4ae,2025-08-25,3,0.2216,8,14046.32,1755.79,2.0,8040.36,4.0,10954.07,1083,33.5714,3954.76,2.090948,1.0,0
118ee786-a564-468b-9121-6d099423827f,2025-08-25,169,0.0339,1,1139.97,1139.97,0.0,0.0,0.0,0.0,884,0.0,1139.97,0.0,0.0,0
119de36d-41b2-4136-a3a2-0b81cfcdf6f9,2025-08-25,14,0.2711,6,18596.78,3099.463333,2.0,5343.78,2.0,5343.78,664,49.4,191.74,0.0,0.0,0
121edff8-dfb7-4758-a559-7855430672f3,2025-08-25,14,0.5649,9,33307.39,3700.821111,1.0,324.95,4.0,12242.7,478,28.125,324.95,0.0,0.0,1
12be2694-e03e-4703-878e-8ce9ad582cf1,2025-08-25,111,0.0868,3,10954.22,3651.406667,0.0,0.0,0.0,0.0,1037,100.0,4630.19,0.0,0.0,0
12e7bad8-8e3d-4196-ba8d-b9d49a184b70,2025-08-25,6,0.0409,1,1030.41,1030.41,1.0,1030.41,1.0,1030.41,734,0.0,1030.41,0.0,0.0,1
13995ae9-c50f-4813-b0ba-6e044fe0b9ef,2025-08-25,2,0.3727,10,29803.89,2980.389,2.0,3275.46,7.0,20864.9,805,32.4444,2272.41,-0.723627,-0.3333,0
13b4e054-f5c9-4aaa-adb2-89ae2ad3a8bb,2025-08-25,60,0.1354,4,9794.76,2448.69,0.0,0.0,2.0,4596.54,886,57.6667,3538.52,0.0,0.0,0
13d8502b-672a-495d-a3f4-30157008db99,2025-08-25,181,0.0512,1,621.76,621.76,0.0,0.0,0.0,0.0,586,0.0,621.76,0.0,0.0,0
1445cd5d-91a8-417f-b07d-805a30ad7fb7,2025-08-25,68,0.1843,5,8354.96,1670.992,0.0,0.0,2.0,3988.81,814,38.0,1303.19,0.0,0.0,0
1686f723-a337-4bf4-aedd-21d353bffde6,2025-08-25,21,0.1758,3,4642.16,1547.386667,1.0,250.99,2.0,546.74,512,80.5,250.99,-0.151344,0.0,1
1762b46f-b7ef-481c-9e0b-7e6d2033bcf4,2025-08-25,8,1.2963,21,64826.79,3086.99,3.0,9704.94,13.0,40445.68,486,17.6,4121.63,-0.226389,-0.4,0
1790c003-10df-448c-b85d-1632f261eb08,2025-08-25,178,0.1099,2,1612.25,806.125,0.0,0.0,0.0,0.0,546,55.0,230.16,0.0,0.0,0
18f1b310-96f4-4c2e-b99b-5b091b3e0999,2025-08-25,28,0.0809,2,10613.72,5306.86,1.0,6231.75,2.0,10613.72,742,49.0,6231.75,0.0,0.0,0
1948ea27-1b6a-4dd3-8c99-b399dcf88ed3,2025-08-25,28,0.487,10,24380.11,2438.011,1.0,738.47,6.0,16052.93,616,14.1111,738.47,-0.615966,-0.5,0
1a467aee-8d4c-4127-8afb-fde18c339771,2025-08-25,25,0.3042,8,19435.58,2429.4475,1.0,827.97,6.0,14684.15,789,32.2857,827.97,-0.873847,-0.5,0
1a980af4-4a6b-40eb-a9a0-f4ffc25c68aa,2025-08-25,30,0.24,5,10594.44,2118.888,0.0,0.0,3.0,3352.69,625,57.25,390.54,-1.0,-1.0,0
1b167ea1-66cf-416e-82fc-b6448dbddf75,2025-08-25,25,0.1997,5,15725.86,3145.172,1.0,1235.97,3.0,10286.02,751,31.5,1235.97,-0.362981,0.0,0
1b1ed7c2-6b3b-4ab2-9092-bb1c6ed900ba,2025-08-25,0,0.2037,4,6348.66,1587.165,2.0,3042.02,3.0,3864.76,589,59.0,1139.97,2.697426,1.0,1
1c22a6c4-3de0-4f96-b62a-3a6edbbaf732,2025-08-25,11,0.5556,18,35953.94,1997.441111,2.0,575.88,9.0,15410.45,972,17.7059,507.96,-0.866788,-0.3333,0
1fff1144-0a72-44bd-ae41-900fd84b9dec,2025-08-25,37,0.3604,12,37024.48,3085.373333,0.0,0.0,3.0,7521.52,999,25.5455,852.58,-1.0,-1.0,0
20538050-69a2-4a47-9dd1-b9142fb76c57,2025-08-25,103,0.0721,2,4283.35,2141.675,0.0,0.0,0.0,0.0,832,57.0,3504.91,0.0,0.0,0
2068266d-f715-474b-b293-1caa9d9e7b74,2025-08-25,45,0.0811,2,630.36,315.18,0.0,0.0,2.0,630.36,740,21.0,138.37,-1.0,-1.0,0
20791844-68d1-4c47-8940-96e45daf918f,2025-08-25,0,0.4412,15,40451.11,2696.740667,1.0,1573.27,3.0,10133.36,1020,24.7143,1573.27,-0.32596,0.0,0
20862386-94e2-45f7-815a-43c7bc2f2b60,2025-08-25,12,0.1202,4,13949.34,3487.335,1.0,2387.86,2.0,4393.97,998,28.0,2387.86,0.190294,0.0,0
21a51334-c936-4d66-b3de-22e7b162ade5,2025-08-25,35,0.1202,4,9049.14,2262.285,0.0,0.0,3.0,3753.4,998,82.6667,528.76,-1.0,-1.0,0
21b8e2ff-2ce2-406c-82b9-dd2073e3fc63,2025-08-25,25,0.0312,1,4449.73,4449.73,1.0,4449.73,1.0,4449.73,961,0.0,4449.73,0.0,0.0,0
2259bbe9-5f76-414c-ac70-cb078652ec8b,2025-08-25,206,0.0423,1,2461.58,2461.58,0.0,0.0,0.0,0.0,709,0.0,2461.58,0.0,0.0,1
2277c61c-6a77-4651-9d4b-9cccf937b007,2025-08-25,56,0.0649,2,3120.23,1560.115,0.0,0.0,1.0,1177.44,924,267.0,1177.44,-1.0,-1.0,0
229edd85-4113-4b2a-be5b-1cc986fd5173,2025-08-25,5,0.4926,10,23037.23,2303.723,3.0,8060.9,5.0,11267.94,609,24.5556,5814.8,56.58197,2.0,0
22c9e11f-8a46-446c-a948-06b756976159,2025-08-25,2,0.235,6,15437.98,2572.996667,3.0,3160.75,5.0,14670.66,766,60.2,1150.86,0.70904,2.0,0
2576b737-f022-4e9c-8640-a88226cea0ff,2025-08-25,20,0.6171,13,28232.32,2171.716923,2.0,4702.16,5.0,7927.62,632,21.0833,1868.73,0.0,0.0,0
267963b4-ed35-41d7-b2ce-cc6088afbd06,2025-08-25,30,0.1206,3,6008.1,2002.7,0.0,0.0,3.0,6008.1,746,24.5,566.6,-1.0,-1.0,0
27121f78-6ac9-48b9-bd1d-14e1b17b0217,2025-08-25,30,0.1887,5,7442.81,1488.562,0.0,0.0,2.0,3993.52,795,51.5,1150.8,-1.0,-1.0,0
272c06ef-927d-483b-b924-350e81ee8dfe,2025-08-25,118,0.0599,2,6913.98,3456.99,0.0,0.0,0.0,0.0,1002,66.0,2774.14,0.0,0.0,0
27415395-c694-42d4-a2b5-04dfddb578f5,2025-08-25,41,0.082,3,4943.97,1647.99,0.0,0.0,1.0,2483.9,1097,136.5,2483.9,-1.0,-1.0,0
274dc0d8-8ff4-4a0e-a6cd-722b3eed949b,2025-08-25,65,0.0534,1,403.44,403.44,0.0,0.0,1.0,403.44,562,0.0,403.44,0.0,0.0,1
28db185a-0491-429f-bcbf-840c74d94b1e,2025-08-25,174,0.0469,1,1120.79,1120.79,0.0,0.0,0.0,0.0,639,0.0,1120.79,0.0,0.0,0
28e3eb2f-4e60-491c-8ecf-9260a4a4ced4,2025-08-25,8,0.5336,18,57258.87,3181.048333,2.0,5509.42,11.0,28235.96,1012,15.8235,1508.81,-0.695336,-0.6667,0
28fe8878-f7c1-4a80-9dc8-ab4bf2bbd40a,2025-08-25,58,0.1429,3,4457.78,1485.926667,0.0,0.0,1.0,1323.49,630,62.5,1323.49,-1.0,-1.0,0
29da7f9b-7059-4c90-999f-3737f7557ee5,2025-08-25,3,0.1257,3,5895.96,1965.32,1.0,3702.09,1.0,3702.09,716,82.5,3702.09,0.0,0.0,1
2b7d87b4-19c8-4ef8-88c3-9bc34019b9ea,2025-08-25,136,0.0323,1,638.15,638.15,0.0,0.0,0.0,0.0,929,0.0,638.15,0.0,0.0,0
2c1bec68-3786-4dae-bb18-e5be2c55ad92,2025-08-25,210,0.0313,1,1324.34,1324.34,0.0,0.0,0.0,0.0,960,0.0,1324.34,0.0,0.0,1
2c3ca1b8-7c76-4a4c-80bf-5314fb7f22ae,2025-08-25,17,0.3267,12,35115.0,2926.25,2.0,4800.95,3.0,8148.64,1102,28.0909,2534.55,0.0,0.0,0
2c513a38-ffd7-477a-8bc7-7f96f8b9ca38,2025-08-25,157,0.064,1,2387.76,2387.76,0.0,0.0,0.0,0.0,469,0.0,2387.76,0.0,0.0,0
2d2d74d8-47ee-4fdd-a00f-61966c2b1b25,2025-08-25,227,0.0437,1,2202.35,2202.35,0.0,0.0,0.0,0.0,687,0.0,2202.35,0.0,0.0,1
2e532847-959f-4087-bd6e-85a52170ee01,2025-08-25,25,0.1989,5,9026.83,1805.366,1.0,2586.99,3.0,7094.81,754,27.0,2586.99,0.0,0.0,0
2fcab125-0690-4478-91f9-6c3b3e5eada3,2025-08-25,167,0.064,2,2113.42,1056.71,0.0,0.0,0.0,0.0,938,2.0,2059.94,0.0,0.0,0
2fd49fb9-c8b2-4ec3-b38c-a061a73e1168,2025-08-25,37,0.3868,9,23354.01,2594.89,0.0,0.0,2.0,3055.35,698,27.125,1175.83,-1.0,-1.0,1
2fdb2470-7bb8-4ff4-90ef-b13139714701,2025-08-25,39,0.2573,5,8469.47,1693.894,0.0,0.0,1.0,1079.9,583,62.5,1079.9,-1.0,-1.0,0
30234645-3e34-4245-a4e4-e0e65a95e222,2025-08-25,7,0.3875,7,12584.87,1797.838571,2.0,1322.79,4.0,3660.31,542,27.6667,754.4,2.779724,1.0,0
3137607b-7cb7-42f6-bf45-44b8618d38d2,2025-08-25,17,0.6735,11,26499.63,2409.057273,1.0,820.4,7.0,13718.38,490,27.3,820.4,-0.908073,-0.8,1
31e4bcb5-1a69-45eb-a2c7-5bfa73cdfca1,2025-08-25,10,0.4114,14,31541.28,2252.948571,2.0,5566.35,8.0,18951.17,1021,16.6154,2243.64,-0.262548,-0.3333,0
32ab5f7d-2c86-49a3-b8c6-009538e6624d,2025-08-25,4,0.2605,6,13610.28,2268.38,1.0,812.39,2.0,873.89,691,63.6,812.39,0.0,0.0,0
334ea671-bdee-4328-983b-35a799b372d6,2025-08-25,48,0.247,9,20397.15,2266.35,0.0,0.0,4.0,8222.53,1093,28.625,2161.31,-1.0,-1.0,1
3378475b-b350-4593-9546-01468d85dcd8,2025-08-25,1,0.3607,6,7401.77,1233.628333,1.0,621.76,1.0,621.76,499,38.4,621.76,0.0,0.0,0
33879d3b-ca28-410e-9d37-7a429d1c33aa,2025-08-25,5,0.1455,4,9150.43,2287.6075,1.0,795.95,2.0,5571.48,825,117.3333,795.95,-0.833327,0.0,0
33ee3ff1-854d-447c-b205-31e8f43b9b20,2025-08-25,206,0.1259,3,4633.83,1544.61,0.0,0.0,0.0,0.0,715,25.0,1978.87,0.0,0.0,0
342211c4-67cb-41aa-92dd-fdfb475efd26,2025-08-25,84,0.0491,1,2336.61,2336.61,0.0,0.0,1.0,2336.61,611,0.0,2336.61,0.0,0.0,1
34a16a66-821a-489f-8fc2-67d38c8256d4,2025-08-25,99,0.1456,4,16454.4,4113.6,0.0,0.0,0.0,0.0,824,55.0,4953.92,0.0,0.0,0
34a5889e-5833-48a0-a0ba-44d9c14b5e71,2025-08-25,37,0.1075,2,2292.27,1146.135,0.0,0.0,1.0,1428.12,558,90.0,1428.12,-1.0,-1.0,1
34f539cb-584e-4259-ac9f-44e6d5484ebf,2025-08-25,10,0.7973,16,50646.14,3165.38375,3.0,10661.24,8.0,29226.92,602,20.0,1562.15,0.962362,0.0,0
34fc1ab3-f5c6-4545-9ba9-158e780f74bd,2025-08-25,39,0.2007,6,12033.85,2005.641667,0.0,0.0,2.0,4565.39,897,43.2,4487.28,-1.0,-1.0,0
36526e5e-f875-4c3e-a8d6-c50ede833ade,2025-08-25,5,0.4196,8,24421.28,3052.66,2.0,2488.7,2.0,2488.7,572,37.8571,2165.56,0.0,0.0,0
376ee9f0-6491-4a85-888a-05e690a5e05f,2025-08-25,242,0.043,1,4726.52,4726.52,0.0,0.0,0.0,0.0,698,0.0,4726.52,0.0,0.0,1
3773055e-a1f8-4fba-8846-a4b4eca5c2b7,2025-08-25,118,0.2013,4,6926.4,1731.6,0.0,0.0,0.0,0.0,596,30.6667,3161.25,0.0,0.0,0
37d5df97-0c87-4376-9107-d798341f0602,2025-08-25,32,0.0569,2,6082.06,3041.03,0.0,0.0,2.0,6082.06,1054,12.0,2968.31,-1.0,-1.0,0
3907704e-d22a-40f9-9591-9c06dfc1b6d2,2025-08-25,12,0.4367,13,28065.41,2158.877692,2.0,482.85,7.0,9388.39,893,25.5,285.68,-0.899089,-0.3333,0
399ee9ba-2674-41aa-a50a-7b370668b523,2025-08-25,53,0.1556,4,13478.75,3369.6875,0.0,0.0,1.0,285.68,771,46.6667,285.68,-1.0,-1.0,0
3a2f88d5-e75e-4285-9b59-ed2b46276d42,2025-08-25,87,0.0573,2,1253.39,626.695,0.0,0.0,1.0,441.0,1047,48.0,441.0,0.0,0.0,0
3a4a12e8-a3c4-4fe3-a0bc-ed28dee70ff0,2025-08-25,38,0.1796,5,10215.65,2043.13,0.0,0.0,2.0,5635.06,835,44.75,3419.92,-1.0,-1.0,0
3a8f7a32-89b6-42d8-b99a-bc1041025065,2025-08-25,314,0.0303,1,1076.88,1076.88,0.0,0.0,0.0,0.0,991,0.0,1076.88,0.0,0.0,0
3b80de3a-118c-4393-9d4e-1994031e22b9,2025-08-25,49,0.2479,4,6318.28,1579.57,0.0,0.0,2.0,2437.18,484,33.6667,449.63,-1.0,-1.0,0
3bd0dd5d-7d24-48da-856a-69e393e5e5b9,2025-08-25,20,0.2479,7,16289.62,2327.088571,3.0,6136.65,5.0,14618.24,847,37.0,2483.9,21.174785,2.0,0
3cc7350b-72e0-4990-a2f4-79f0e19bfe72,2025-08-25,30,0.3878,14,35238.59,2517.042143,0.0,0.0,8.0,13532.31,1083,22.3846,411.14,-1.0,-1.0,0
3ce5849f-19ca-4eca-8a46-e4a3b8828dc2,2025-08-25,7,0.0726,2,3253.59,1626.795,1.0,411.99,1.0,411.99,826,253.0,411.99,0.0,0.0,0
3d036612-3ff3-451e-a921-d163e55b4c30,2025-08-25,2,0.231,7,15158.67,2165.524286,4.0,10823.83,5.0,12577.91,909,32.6667,4146.07,5.170659,3.0,0
3da770f9-a532-48df-a2e4-cf550c263161,2025-08-25,4,0.3875,7,16407.48,2343.925714,1.0,4085.92,2.0,4619.32,542,33.1667,4085.92,6.660142,0.0,0
3de6f533-5503-4109-875b-33f40109353f,2025-08-25,1,0.2352,7,19335.2,2762.171429,1.0,147.69,1.0,147.69,893,50.3333,147.69,0.0,0.0,0
3e80243e-ed4d-46b5-a4ec-9aa1107c32da,2025-08-25,27,0.5991,13,42241.13,3249.317692,1.0,2667.0,6.0,20510.37,651,21.75,2667.0,-0.381777,-0.5,0
3e8f3d31-4fdc-4858-8d58-87b8c70d1e61,2025-08-25,14,0.1498,3,9371.05,3123.683333,1.0,697.02,2.0,8749.62,601,132.0,697.02,0.0,0.0,0
403ba4f6-3b05-4fb0-9c95-6068878e01b1,2025-08-25,4,0.4276,12,48466.73,4038.894167,3.0,7461.59,6.0,25394.04,842,29.3636,2649.34,2.505217,2.0,0
40abd3f4-34c6-407b-8dfe-8ff445cce235,2025-08-25,67,0.1742,6,4216.07,702.678333,0.0,0.0,2.0,1816.05,1033,55.6,328.53,0.0,0.0,0
414fbbd6-b12f-45a2-85f2-fd8a574567fa,2025-08-25,70,0.0602,2,1024.42,512.21,0.0,0.0,1.0,705.35,996,137.0,705.35,0.0,0.0,1
41906a86-bd78-43ee-a9ab-5f93230c56a1,2025-08-25,1,0.4234,14,29592.89,2113.777857,3.0,5717.81,7.0,9616.23,992,27.0769,553.48,0.895562,0.5,0
41cc51fc-74f3-43aa-b9e8-c4269becb375,2025-08-25,0,0.2661,8,23237.61,2904.70125,2.0,1192.34,3.0,6139.52,902,35.8571,271.7,-0.758986,1.0,0
420464c7-e05c-4002-9ab4-902acb471c60,2025-08-25,36,0.336,7,15665.86,2237.98,0.0,0.0,2.0,10289.68,625,47.3333,809.93,-1.0,-1.0,0
42b4250f-96b0-4ca7-b063-8722469fafa6,2025-08-25,50,0.1017,2,6136.05,3068.025,0.0,0.0,2.0,6136.05,590,11.0,497.92,-1.0,-1.0,0
43b1d0a0-404f-48c8-96ee-46291e3ceaa3,2025-08-25,13,0.2853,7,13771.21,1967.315714,1.0,1101.18,1.0,1101.18,736,47.6667,1101.18,0.0,0.0,0
44e18ff7-c6c4-4f05-810a-10acda026843,2025-08-25,16,0.4384,14,42112.54,3008.038571,1.0,4656.46,7.0,24537.38,958,18.9231,4656.46,0.404731,-0.6667,0
