business_id,date,cash_inflow,cash_outflow,net_cash_flow,cash_inflow_rolling_7,cash_inflow_rolling_30,cash_outflow_rolling_7,cash_outflow_rolling_30,net_cash_flow_rolling_7,net_cash_flow_rolling_30,net_cash_flow_lag_1,net_cash_flow_lag_7,day_of_week,day_of_month,month,days_since_series_start
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-28,14052.78,181891.79,-167839.01,8540.971428571429,8513.787666666667,105628.41714285714,89895.71200000001,-97087.44571428573,-81381.92433333333,-78303.8,-106992.95,0,28,4,256
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-29,5163.89,108702.24,-103538.35,9575.128571428571,8825.037,115354.86857142858,94238.61066666667,-105779.73999999999,-85413.57366666668,-167839.01,-87489.16,1,29,4,257
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-30,22015.18,147118.88,-125103.7,8702.945714285715,8823.441666666668,116775.42714285714,93277.90400000001,-108072.48142857144,-84454.46233333331,-103538.35,-231186.79,2,30,4,258
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-01,22063.72,206908.86,-184845.14,11363.304285714286,9399.730333333335,104281.05857142857,95143.51200000002,-92917.75428571428,-85743.78166666668,-125103.7,-21821.4,3,1,5,259
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-02,4860.35,100371.11,-95510.76,13425.172857142856,9870.352,129632.03285714285,100601.61333333334,-116206.86,-90731.26133333334,-184845.14,-122492.86,4,2,5,260
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-03,8927.07,28990.87,-20063.8,12679.50857142857,9457.602666666666,125031.78285714285,103094.84366666667,-112352.27428571429,-93637.241,-95510.76,-31325.16,5,3,5,261
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-04,4585.24,109765.85,-105180.61,12823.337142857144,9527.852,123566.84571428572,99523.78000000001,-110743.50857142857,-89995.92800000001,-20063.8,-78303.8,6,4,5,262
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-05,17540.67,170679.16,-153138.49,11666.89,9641.118666666667,126249.94285714286,102729.39833333335,-114583.05285714286,-93088.27966666667,-105180.61,-167839.01,0,5,5,263
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-06,9666.34,54159.1,-44492.76,12165.16,9821.895666666667,124648.13857142857,103837.28166666666,-112482.97857142858,-94015.38599999998,-153138.49,-103538.35,1,6,5,264
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-07,12386.27,76035.95,-63649.68,12808.367142857143,9649.863333333333,116856.26142857142,103510.22333333334,-104047.89428571427,-93860.36000000002,-44492.76,-125103.7,2,7,5,265
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-08,18383.48,22186.96,-3803.48,11432.808571428572,9612.644666666667,106701.55714285713,98707.28600000001,-95268.74857142857,-89094.64133333335,-63649.68,-184845.14,3,8,5,266
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-09,5126.93,108606.73,-103479.8,10907.06,9863.244333333332,80312.71428571429,96525.50333333334,-69405.65428571428,-86662.259,-3803.48,-95510.76,4,9,5,267
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-10,1295.48,160592.65,-159297.17,10945.142857142857,9922.906666666666,81489.23142857142,94324.36000000002,-70544.08857142857,-84401.45333333334,-103479.8,-20063.8,5,10,5,268
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-11,9912.78,6525.8,3386.98,9854.915714285715,9649.898333333334,100289.48571428572,98691.06300000001,-90434.56999999999,-89041.16466666666,-159297.17,-105180.61,6,11,5,269
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-12,10664.81,154020.32,-143355.51,10615.992857142857,9652.687,85540.90714285713,97145.32166666667,-74924.91428571429,-87492.63466666666,3386.98,-153138.49,0,12,5,270
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-13,9156.52,135188.62,-126032.1,9633.727142857142,9769.742333333332,83161.07285714286,100378.09133333334,-73527.34571428572,-90608.349,-143355.51,-44492.76,1,13,5,271
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-14,9985.64,153561.85,-143576.21,9560.895714285714,9773.438,94736.71857142857,104576.64766666666,-85175.82285714286,-94803.20966666666,-126032.1,-63649.68,2,14,5,272
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-15,12193.92,33424.1,-21230.18,9217.948571428571,9776.615666666668,105811.84714285715,105407.37899999999,-96593.89857142858,-95630.76333333334,-143576.21,-3803.48,3,15,5,273
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-16,11529.28,30646.0,-19116.72,8333.725714285714,10054.197333333334,107417.15285714285,105605.62233333333,-99083.42714285714,-95551.425,-21230.18,-103479.8,4,16,5,274
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-17,10174.88,168284.77,-158109.89,9248.347142857143,10392.084,96279.9057142857,104708.97,-87031.55857142857,-94316.886,-19116.72,-159297.17,5,17,5,275
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-18,144.55,156583.18,-156438.63,10516.832857142857,10554.354333333331,97378.78,102974.297,-86861.94714285714,-92419.94266666665,-158109.89,3386.98,6,18,5,276
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-19,12419.03,269488.2,-257069.17,9121.371428571429,10281.193666666666,118815.54857142859,106261.46800000001,-109694.17714285714,-95980.27433333333,-156438.63,-143355.51,0,19,5,277
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-20,17601.23,238474.76,-220873.53,9371.974285714286,9949.318,135310.96,111779.12866666666,-125938.98571428572,-101829.81066666667,-257069.17,-126032.1,1,20,5,278
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-21,11586.73,65561.09,-53974.36,10578.361428571428,10321.228,150066.12285714285,118720.22233333332,-139487.76142857145,-108398.99433333334,-220873.53,-143576.21,2,21,5,279
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-22,10951.13,91648.42,-80697.29,10807.08857142857,10480.329666666667,137494.5857142857,117112.03766666666,-126687.49714285716,-106631.70800000001,-53974.36,-21230.18,3,22,5,280
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-23,8970.62,33921.71,-24951.09,10629.547142857144,10469.728333333334,145812.3457142857,116875.04066666665,-135182.79857142858,-106405.31233333332,-80697.29,-19116.72,4,23,5,281
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-24,7021.41,165635.41,-158614.0,10264.024285714286,10655.66,146280.3042857143,110186.449,-136016.28,-99530.789,-24951.09,-158109.89,5,24,5,282
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-25,8668.65,161317.51,-152648.86,9813.528571428571,10635.352333333334,145901.82428571428,114725.89466666666,-136088.29571428572,-104090.54233333333,-158614.0,-156438.63,6,25,5,283
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-26,16305.06,166687.22,-150382.16,11031.257142857143,10588.307333333334,146578.15714285715,115684.04966666667,-135546.9,-105095.74233333333,-152648.86,-257069.17,0,26,5,284
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-27,12234.89,173513.76,-161278.87,11586.404285714287,10867.800333333334,131892.30285714284,119932.10933333333,-120305.89857142857,-109064.309,-150382.16,-220873.53,1,27,5,285
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-28,6958.93,128342.58,-121383.65,10819.784285714286,10852.951000000001,122612.16,122683.09566666668,-111792.37571428572,-111830.14466666666,-161278.87,-53974.36,2,28,5,286
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-29,14707.5,249788.67,-235081.17,10158.67,10616.489333333333,131580.9442857143,120898.12199999999,-121422.27428571427,-110281.63266666667,-121383.65,-80697.29,3,29,5,287
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-30,12442.56,76884.44,-64441.88,10695.294285714286,10934.609666666667,154172.4085714286,125601.00300000001,-143477.11428571428,-114666.39333333334,-235081.17,-24951.09,4,30,5,288
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-31,11297.79,17429.42,-6131.63,11191.285714285714,10615.522333333332,160309.94142857144,123259.855,-149118.6557142857,-112644.33266666667,-64441.88,-158614.0,5,31,5,289
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-01,1248.36,60048.01,-58799.65,11802.197142857143,10256.658,139137.65714285715,116943.87366666667,-127335.46,-106687.21566666666,-6131.63,-152648.86,6,1,6,290
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-02,321.97,30747.58,-30425.61,10742.155714285715,10136.258333333333,124670.58571428573,115599.77033333333,-113928.43000000001,-105463.512,-58799.65,-150382.16,0,2,6,291
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-03,18879.35,156134.2,-137254.85,8458.857142857143,9849.421666666667,105250.63714285716,115658.32733333333,-96791.78000000001,-105808.90566666666,-30425.61,-161278.87,1,3,6,292
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-04,7092.39,70146.99,-63054.6,9408.065714285713,10325.892,102767.84285714288,117203.939,-93359.77714285716,-106878.047,-137254.85,-121383.65,2,4,6,293
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-05,12413.13,126791.29,-114378.16,9427.131428571429,9977.616,94454.18714285715,113852.86666666667,-85027.05571428571,-103875.25066666667,-63054.6,-235081.17,3,5,6,294
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-06,9439.64,225083.51,-215643.87,9099.364285714286,10069.175666666668,76883.13285714286,116273.93966666666,-67783.76857142858,-106204.764,-114378.16,-64441.88,4,6,6,295
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-07,1142.0,70576.26,-69434.26,8670.375714285714,9970.954666666667,98054.42857142857,121242.19166666667,-89384.05285714286,-111271.23700000001,-215643.87,-6131.63,5,7,6,296
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-08,684.77,203448.63,-202763.86,7219.5485714285705,9396.238666666668,105646.83428571429,122855.16833333332,-98427.28571428571,-113458.92966666665,-69434.26,-58799.65,6,8,6,297
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-09,9964.58,156791.85,-146827.27,7139.035714285713,9248.166666666666,126132.63714285714,126016.565,-118993.60142857142,-116768.39833333335,-202763.86,-30425.61,0,9,6,298
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-10,10865.63,91938.31,-81072.68,8516.551428571429,9537.136666666665,144138.96142857143,125889.87166666666,-135622.41,-116352.735,-146827.27,-137254.85,1,10,6,299
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-11,14211.39,73316.21,-59104.82,7371.734285714286,9568.898333333334,134968.12000000002,128736.95533333333,-127596.3857142857,-119168.057,-81072.68,-63054.6,2,11,6,300
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-12,10236.55,78872.92,-68636.37,8388.734285714285,9687.117666666667,135420.8657142857,126046.81833333333,-127032.13142857143,-116359.70066666666,-59104.82,-114378.16,3,12,6,301
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-13,8543.27,76168.95,-67625.68,8077.794285714285,9723.118666666667,128575.38428571429,124169.62833333334,-120497.59,-114446.50966666666,-68636.37,-215643.87,4,13,6,302
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-14,28440.68,218176.15,-189735.47,7949.7414285714285,9675.039666666667,107301.87571428572,121589.865,-99352.13428571427,-111914.82533333334,-67625.68,-69434.26,5,14,6,303
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-15,12712.43,161805.39,-149092.96,11849.552857142857,10216.598333333333,128387.57428571429,127748.26666666666,-116538.02142857142,-117531.66833333332,-189735.47,-202763.86,6,15,6,304
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-16,13095.73,211466.71,-198370.98,13567.789999999999,10256.036666666669,122438.54000000001,132120.24633333334,-108870.75,-121864.20966666665,-149092.96,-146827.27,0,16,6,305
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-17,9643.92,215864.69,-206220.77,14015.097142857141,10353.398333333334,130249.2342857143,133559.64433333333,-116234.13714285714,-123206.246,-198370.98,-81072.68,1,17,6,306
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-18,27558.36,179947.87,-152389.51,13840.567142857142,10670.043999999998,147953.00285714286,135535.69466666665,-134112.43571428573,-124865.65066666665,-206220.77,-59104.82,2,18,6,307
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-19,13333.12,49138.76,-35805.64,15747.277142857143,11174.688333333334,163186.09714285712,132551.01700000002,-147438.82,-121376.32866666667,-152389.51,-68636.37,3,19,6,308
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-20,10268.76,128285.07,-118016.31,16189.644285714285,11032.418000000001,158938.36000000002,126239.817,-142748.7157142857,-115207.399,-35805.64,-67625.68,4,20,6,309
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-21,4701.07,130510.36,-125809.29,16436.14285714286,10988.485666666667,166383.52000000002,128330.61633333334,-149947.37714285715,-117342.13066666666,-118016.31,-189735.47,5,21,6,310
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-22,29063.36,156631.24,-127567.88,13044.77,10780.150333333331,153859.83571428573,129626.01433333334,-140815.06571428574,-118845.864,-125809.29,-149092.96,6,22,6,311
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-23,23957.19,109600.53,-85643.34,15380.617142857142,11449.908333333333,153120.67142857143,133716.33200000002,-137740.0542857143,-122266.42366666667,-127567.88,-198370.98,0,23,6,312
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-24,13869.0,313890.08,-300021.08,16932.254285714287,12014.434333333335,138568.36000000002,131848.50266666667,-121636.10571428572,-119834.06833333333,-85643.34,-206220.77,1,24,6,313
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-25,8726.36,153374.76,-144648.4,17535.837142857144,12187.779333333334,152571.98714285716,136934.255,-135036.15,-124746.47566666667,-300021.08,-152389.51,2,25,6,314
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-26,19526.22,120686.7,-101160.48,14845.551428571429,11935.155999999999,148775.82857142857,136490.50633333335,-133930.27714285714,-124555.35033333332,-144648.4,-35805.64,3,26,6,315
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-27,31674.92,136451.87,-104776.95,15730.28,12178.200333333332,158996.96285714285,134729.60433333332,-143266.68285714285,-122551.40400000001,-101160.48,-118016.31,4,27,6,316
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-28,3290.59,69691.16,-66400.57,18788.302857142855,13002.066666666668,160163.64857142858,134999.91400000002,-141375.3457142857,-121997.84733333332,-104776.95,-125809.29,5,28,6,317
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-29,16423.19,151100.12,-134676.93,18586.805714285714,12621.502999999999,151475.19142857144,128996.66366666667,-132888.38571428572,-116375.16066666666,-66400.57,-127567.88,6,29,6,318
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-30,30873.05,201012.9,-170139.85,16781.067142857144,12754.190666666665,150685.03142857147,131470.51966666666,-133903.9642857143,-118716.329,-134676.93,-85643.34,0,30,6,319
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-01,9974.45,102964.7,-92990.25,17769.047142857144,13406.699333333332,163743.94142857144,137589.969,-145974.89428571428,-124183.26966666666,-170139.85,-300021.08,1,1,7,320
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-02,11011.35,106146.74,-95135.39,17212.682857142856,13697.569,133611.7442857143,139020.52533333335,-116399.06142857143,-125322.95633333335,-92990.25,-144648.4,2,2,7,321
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-03,4192.83,72028.53,-67835.7,17539.11,14053.881666666666,126864.88428571427,141533.83066666668,-109325.77428571429,-127479.949,-95135.39,-101160.48,3,3,7,322
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-04,17990.0,119584.46,-101594.46,15348.625714285716,13564.331,119913.71714285715,138730.30833333332,-104565.09142857142,-125165.97733333333,-67835.7,-104776.95,4,4,7,323
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-05,1143.39,148491.39,-147348.0,13393.637142857142,13927.584666666666,117504.08714285714,140378.22400000002,-104110.45,-126450.63933333334,-101594.46,-66400.57,5,5,7,324
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-06,21148.45,74986.03,-53837.58,13086.894285714287,13551.926666666666,128761.26285714286,141101.5606666667,-115674.36857142858,-127549.634,-147348.0,-134676.93,6,6,7,325
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-07,3416.14,258392.8,-254976.66,13761.93142857143,13942.220333333333,117887.82142857143,136098.31133333332,-104125.89,-122156.091,-53837.58,-170139.85,0,7,7,326
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-08,18179.12,267590.05,-249410.93,9839.515714285715,14018.025,126084.95,142358.86266666665,-116245.43428571429,-128340.83766666666,-254976.66,-92990.25,1,8,7,327
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-09,47162.03,44273.44,2888.59,11011.611428571428,14601.170000000002,149602.85714285713,144496.91000000003,-138591.2457142857,-129895.73999999999,-249410.93,-95135.39,2,9,7,328
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-10,12706.84,79904.95,-67198.11,16175.994285714285,15841.085,140763.81428571427,140746.29633333336,-124587.81999999999,-124905.21133333334,2888.59,-67835.7,3,10,7,329
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-11,9724.3,119027.03,-109302.73,17392.28142857143,15902.458666666667,141889.01714285713,140345.18433333334,-124496.73571428572,-124442.72566666667,-67198.11,-101594.46,4,11,7,330
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-12,24222.23,188935.44,-164713.21,16211.467142857144,15752.889,141809.38428571427,141868.87833333336,-125597.91714285713,-126115.98933333335,-109302.73,-147348.0,5,12,7,331
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-13,27703.65,124529.85,-96826.2,19508.444285714282,16219.078333333333,147587.10571428572,145537.62900000002,-128078.66142857142,-129318.55066666666,-164713.21,-53837.58,6,13,7,332
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-14,8021.62,57495.29,-49473.67,20444.90142857143,16857.757666666665,154664.7942857143,147149.659,-134219.89285714287,-130291.90133333333,-96826.2,-254976.66,0,14,7,333
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-15,8658.09,132953.27,-124295.18,21102.827142857142,16177.122333333333,125965.15,141793.6303333333,-104862.32285714286,-125616.508,-49473.67,-249410.93,1,15,7,334
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-16,2391.47,158381.69,-155990.22,19742.68,16041.977666666666,106731.32428571429,140831.893,-86988.64428571428,-124789.91533333334,-124295.18,2888.59,2,16,7,335
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-17,19866.51,36339.79,-16473.28,13346.885714285714,15685.169,123032.50285714286,139062.39233333332,-109685.61714285714,-123377.22333333333,-155990.22,-67198.11,3,17,7,336
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-18,10259.03,174903.49,-164644.46,14369.695714285714,16025.922,116808.90857142858,133078.229,-102439.21285714286,-117052.307,-16473.28,-109302.73,4,18,7,337
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-19,24249.32,125435.28,-101185.96,14446.085714285715,15449.277666666665,124791.26,132910.083,-110345.17428571428,-117460.80533333334,-164644.46,-164713.21,5,19,7,338
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-20,12915.72,96658.8,-83743.08,14449.955714285714,15813.151,115719.80857142857,135453.30033333335,-101269.85285714285,-119640.14933333333,-101185.96,-96826.2,6,20,7,339
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-21,8352.68,155053.36,-146700.68,12337.394285714285,15901.383,111738.23,134399.09133333332,-99400.83571428571,-118497.70833333331,-83743.08,-49473.67,0,21,7,340
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-22,6535.46,294967.54,-288432.08,12384.68857142857,16023.103333333334,125675.09714285714,135217.19133333335,-113290.40857142858,-119194.088,-146700.68,-124295.18,1,22,7,341
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-23,19267.36,91289.41,-72022.05,12081.455714285714,15272.173333333332,148819.99285714285,139828.40133333334,-136738.53714285715,-124556.22799999999,-288432.08,-155990.22,2,23,7,342
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-24,18294.93,91216.76,-72921.83,14492.297142857144,15115.845666666666,139235.38142857145,139218.03066666666,-124743.0842857143,-124102.185,-72022.05,-16473.28,3,24,7,343
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-25,12636.45,122694.84,-110058.39,14267.785714285714,15263.376666666667,147074.94857142857,131795.58666666667,-132807.16285714286,-116532.20999999999,-72921.83,-164644.46,4,25,7,344
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-26,6224.16,116658.35,-110434.19,14607.417142857143,15393.713,139616.57,130772.92266666665,-125009.15285714286,-115379.20966666666,-110058.39,-101185.96,5,26,7,345
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-27,15480.37,141558.22,-126077.85,12032.394285714287,14950.311,138362.72285714286,130638.64433333333,-126330.32857142857,-115688.33333333333,-110434.19,-83743.08,6,27,7,346
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-28,43963.4,178265.64,-134302.24,12398.772857142858,14410.492666666665,144776.92571428572,130808.85599999999,-132378.15285714288,-116398.36333333333,-126077.85,-146700.68,0,28,7,347
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-29,7518.08,181272.61,-173754.53,17486.018571428573,15766.253,148092.9657142857,134428.00533333333,-130606.94714285716,-118661.75233333332,-134302.24,-288432.08,1,29,7,348
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-30,39709.03,43128.22,-3419.19,17626.39285714286,15469.416,131850.83285714287,135433.755,-114224.43999999999,-119964.33899999999,-173754.53,-72022.05,2,30,7,349
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-07-31,17823.64,94582.67,-76759.03,20546.63142857143,15763.948666666667,124970.66285714286,130170.93233333335,-104424.03142857143,-114406.98366666668,-3419.19,-72921.83,3,31,7,350
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-01,18811.24,225621.54,-206810.3,20479.304285714286,16025.588333333335,125451.50714285714,129891.53133333333,-104972.20285714285,-113865.94299999998,-76759.03,-110058.39,4,1,8,351
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-02,19370.82,177843.07,-158472.25,21361.417142857146,16285.584666666666,140155.32142857142,133874.02466666666,-118793.90428571428,-117588.44,-206810.3,-110434.19,5,2,8,352
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-03,7734.35,137852.03,-130117.68,23239.511428571426,16791.517666666667,148895.9957142857,137401.176,-125656.4842857143,-120609.65833333334,-158472.25,-126077.85,6,3,8,353
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-04,23943.98,77014.74,-53070.76,22132.937142857143,16449.662666666667,148366.54,138010.095,-126233.60285714285,-121560.43233333333,-130117.68,-134302.24,0,4,8,354
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-05,8434.39,115811.41,-107377.02,19273.02,17209.682333333334,133902.1257142857,135627.53999999998,-114629.1057142857,-118417.85766666666,-53070.76,-173754.53,1,5,8,355
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-06,8991.13,200099.65,-191108.52,19403.92142857143,16785.88033333333,124550.52571428572,136988.386,-105146.60428571429,-120202.50566666666,-107377.02,-3419.19,2,6,8,356
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-07,9836.54,188657.61,-178821.07,15015.65,16971.713333333333,146975.01571428572,135045.281,-131959.3657142857,-118073.56766666667,-191108.52,-76759.03,3,7,8,357
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-08,4755.44,194391.13,-189635.69,13874.635714285716,16693.627333333334,160414.29285714286,132414.19966666668,-146539.65714285715,-115720.57233333333,-178821.07,-206810.3,4,8,8,358
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-09,5621.01,169622.18,-164001.17,11866.664285714285,15280.074333333332,155952.80571428573,137418.12266666666,-144086.14142857143,-122138.04833333332,-189635.69,-158472.25,5,9,8,359
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-10,20232.11,106589.27,-86357.16,9902.405714285715,15043.88,154778.39285714287,140408.69700000001,-144875.98714285714,-125364.817,-164001.17,-130117.68,6,10,8,360
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-11,20666.58,60084.52,-39417.94,11687.8,15394.140333333335,150312.2842857143,139994.105,-138624.48428571428,-124599.96466666667,-86357.16,-53070.76,0,11,8,361
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-12,17094.47,87835.09,-70740.62,11219.6,15275.618666666667,147893.68142857144,135699.07433333332,-136674.08142857143,-120423.45566666666,-39417.94,-107377.02,1,12,8,362
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-13,20524.68,68027.66,-47502.98,12456.754285714285,14921.979333333333,143897.06428571427,134475.91566666667,-131440.31,-119553.93633333333,-70740.62,-191108.52,2,13,8,363
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-14,17085.97,101686.22,-84600.25,14104.404285714287,15338.748,125029.63714285714,134826.99466666667,-110925.23285714285,-119488.24666666666,-47502.98,-178821.07,3,14,8,364
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-15,27061.49,104525.64,-77464.15,15140.037142857143,15619.677333333333,112605.15285714286,133784.75966666668,-97465.11571428573,-118165.08233333334,-84600.25,-189635.69,4,15,8,365
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-16,17391.78,95817.67,-78425.89,18326.615714285716,16442.011333333336,99767.22571428571,131989.55800000002,-81440.61,-115547.54666666666,-77464.15,-164001.17,5,16,8,366
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-17,8228.08,66550.21,-58322.13,20008.15428571429,16359.520333333332,89223.72428571428,133972.154,-69215.56999999999,-117612.63366666668,-78425.89,-86357.16,6,17,8,367
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-18,3771.33,62504.59,-58733.26,18293.292857142857,16291.822000000002,83503.85857142857,130360.378,-65210.565714285716,-114068.556,-58322.13,-39417.94,0,18,8,368
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-19,13647.67,84030.99,-70383.32,15879.685714285715,15609.222333333335,83849.58285714286,128262.68833333332,-67969.89714285715,-112653.466,-58733.26,-70740.62,1,19,8,369
